query,length,keyword_count,special_character_count,contains_sensitive_column,is_select_star,label
"SELECT npguxe, bmdnjf FROM fouztecupi WHERE npguxe='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
DROP TABLE bdbsaxfoqk;,22,1,1,0,0,1
"SELECT pjejof, nqkkdl FROM kvgmdienjr WHERE pjejof='value';",59,1,4,0,0,0
UPDATE jzvaoaalbr SET zgqaoq='hacked' WHERE xphwir='admin';,59,1,7,0,0,1
DROP TABLE ttesbyliwa;,22,1,1,0,0,1
SELECT tjwske FROM vheavjpwzn WHERE pfqflg LIKE 'test%';,56,1,3,0,0,0
"SELECT kieunc, szcgcg FROM ticmvfkvif WHERE kieunc='value';",59,1,4,0,0,0
SELECT COUNT(*) FROM aodqlapbvr WHERE bevjks > 10;,50,1,3,0,0,0
SELECT ajvzsa FROM hlkibkhfrt WHERE qtomsl LIKE 'test%';,56,1,3,0,0,0
SELECT jhembu FROM prnpbgkeia WHERE hggxta LIKE 'test%';,56,1,3,0,0,0
SELECT * FROM lmhyaafpob WHERE ducewt BETWEEN 100 AND 500;,58,2,1,0,1,0
SELECT * FROM nuuqhdraaa WHERE xrrhrf='admin' OR 1=1;,53,2,5,0,1,1
SELECT COUNT(*) FROM bopdgcoqbi WHERE zcnoga > 10;,50,1,3,0,0,0
DROP TABLE azpkrczylm;,22,1,1,0,0,1
SELECT * FROM nuhvviqxqz WHERE usfrxw='admin' OR 1=1;,53,2,5,0,1,1
DELETE FROM bbthgsxtqw WHERE esemhl=10 OR 1=1;,46,2,3,0,0,1
"SELECT rlpzja, AVG(xtzgny) FROM marlchrtwe GROUP BY rlpzja;",59,1,3,0,0,0
"SELECT veeizd, vmpkvq FROM iuwqrsjufi WHERE veeizd='value';",59,1,4,0,0,0
SELECT COUNT(*) FROM wtwxhbcqrd WHERE jlnqkq > 10;,50,1,3,0,0,0
SELECT * FROM oylkikihlp WHERE kggpxo BETWEEN 100 AND 500;,58,2,1,0,1,0
"SELECT xoudsr, iquzpc FROM fzedcmvjwx WHERE xoudsr='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
SELECT * FROM bqikrymfpn WHERE belmbq='admin' OR 1=1;,53,2,5,0,1,1
SELECT uxzkda FROM cmcnhhedtv WHERE kaghtv LIKE 'test%';,56,1,3,0,0,0
SELECT COUNT(*) FROM gzpfovnotb WHERE jpnqnf > 10;,50,1,3,0,0,0
"SELECT gdtvya, bvgdfv FROM wdetazpghj WHERE gdtvya='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
SELECT ubxtvc FROM udgcdvznkg WHERE bqaphb='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
"SELECT tmxtdg, AVG(ccjbna) FROM ifbwiziewb GROUP BY tmxtdg;",59,1,3,0,0,0
SELECT * FROM onfizgvdmn WHERE hhiqko='admin' OR 1=1;,53,2,5,0,1,1
SELECT * FROM ykurzbjbih WHERE rzizye BETWEEN 100 AND 500;,58,2,1,0,1,0
SELECT qbkeoz FROM ualntcdqbb WHERE hnfdlp LIKE 'test%';,56,1,3,0,0,0
"SELECT qrnavl, jnokxb FROM hydybfwblo WHERE qrnavl='value';",59,1,4,0,0,0
"SELECT clgcqi, AVG(bghmvk) FROM cideraxele GROUP BY clgcqi;",59,1,3,1,0,0
"SELECT faslni, nercts FROM vxwmfisezn WHERE faslni='value';",59,1,4,0,0,0
SELECT COUNT(*) FROM seegluorak WHERE cujkrb > 10;,50,2,3,0,0,0
DELETE FROM mfwxpgrfkg WHERE tfdkjs=10 OR 1=1;,46,2,3,0,0,1
"SELECT jdupxw, mggczz FROM xvkxbouqch WHERE jdupxw='value';",59,1,4,0,0,0
DELETE FROM znhzvyqeuq WHERE kamwhz=10 OR 1=1;,46,2,3,0,0,1
"SELECT ebtqyb, otfjff FROM qsceewuxlo WHERE ebtqyb='value';",59,1,4,0,0,0
SELECT * FROM rxpqtdfjqf WHERE qpmukf='admin' OR 1=1;,53,2,5,0,1,1
"SELECT tnouxz, oihund FROM intobdorne WHERE tnouxz='value';",59,2,4,0,0,0
"SELECT mjnjbf, xacuog FROM dlnhrjmsop WHERE mjnjbf='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
DELETE FROM dhxmpnwbcv WHERE vuxmso=10 OR 1=1;,46,2,3,0,0,1
SELECT * FROM alvupbwrsa WHERE fdfyrg BETWEEN 100 AND 500;,58,2,1,0,1,0
SELECT COUNT(*) FROM gbymncruly WHERE acuaxs > 10;,50,1,3,0,0,0
DELETE FROM henidoedvg WHERE tenppx=10 OR 1=1;,46,2,3,1,0,1
DROP TABLE qewrrzptdd;,22,1,1,0,0,1
DELETE FROM ebdqlksmcb WHERE hcviyc=10 OR 1=1;,46,2,3,0,0,1
DELETE FROM gqgwifhdvn WHERE ztonix=10 OR 1=1;,46,2,3,0,0,1
UPDATE fnjyyvlxvb SET gvhume='hacked' WHERE nspryi='admin';,59,1,7,0,0,1
"SELECT hkpyim, aewekn FROM qvtstagzka WHERE hkpyim='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
UPDATE pmjbihkmsu SET kmryva='hacked' WHERE atcoei='admin';,59,1,7,0,0,1
"SELECT oopzcp, zevzaa FROM eitfeajiec WHERE oopzcp='value';",59,1,4,0,0,0
DROP TABLE mlzgliwssq;,22,1,1,0,0,1
SELECT * FROM mserxiuvzy WHERE owaeof BETWEEN 100 AND 500;,58,2,1,0,1,0
UPDATE gjrlokkvqr SET ilczna='hacked' WHERE lgjwdx='admin';,59,1,7,0,0,1
SELECT COUNT(*) FROM cwhnwicpsw WHERE hcvcur > 10;,50,1,3,0,0,0
DROP TABLE vmynwluync;,22,1,1,0,0,1
DROP TABLE rlysqbuikh;,22,1,1,0,0,1
"SELECT rmerxn, fnkelo FROM vmjklpvqbd WHERE rmerxn='value';",59,1,4,0,0,0
DELETE FROM zicawphdal WHERE ykdsjo=10 OR 1=1;,46,2,3,0,0,1
"SELECT sgpwxf, tsshvw FROM zreyxmbras WHERE sgpwxf='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
SELECT * FROM fzdguwdnwi WHERE eiodeo BETWEEN 100 AND 500;,58,2,1,0,1,0
UPDATE bkggsgdfvt SET cfplqe='hacked' WHERE uuvbts='admin';,59,1,7,0,0,1
"SELECT sdmbfh, llgkvu FROM whhoecxfin WHERE sdmbfh='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
"SELECT hamnsq, nqeflr FROM ngeuejpjpx WHERE hamnsq='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
"SELECT gtuvgc, AVG(twrcup) FROM uzmraatohu GROUP BY gtuvgc;",59,1,3,0,0,0
SELECT * FROM oocklagwdn WHERE fhurzw BETWEEN 100 AND 500;,58,2,1,0,1,0
SELECT schpcb FROM sigomweiju WHERE wsdiuk LIKE 'test%';,56,1,3,0,0,0
"SELECT tdmeds, tuqgmj FROM diwketegdg WHERE tdmeds='value';",59,1,4,0,0,0
"SELECT xmwjxl, mfexik FROM myzrhpepfq WHERE xmwjxl='value';",59,1,4,0,0,0
SELECT COUNT(*) FROM wjdimbccgo WHERE jsmujp > 10;,50,1,3,0,0,0
SELECT * FROM wkcaqlczar WHERE dspsvs BETWEEN 100 AND 500;,58,2,1,0,1,0
SELECT * FROM xqxukscmiz WHERE qmznya='admin' OR 1=1;,53,2,5,0,1,1
SELECT rgvgrj FROM xkgrucsvkc WHERE zyadyb LIKE 'test%';,56,1,3,0,0,0
"SELECT crwzei, AVG(niazjl) FROM bltqtmnjfp GROUP BY crwzei;",59,1,3,0,0,0
SELECT * FROM qovyohdoyt WHERE dkrxqa BETWEEN 100 AND 500;,58,2,1,0,1,0
"SELECT jnbuod, AVG(ocnpxu) FROM yforhmpwrn GROUP BY jnbuod;",59,2,3,0,0,0
"SELECT vjflnv, adwlco FROM dlnfixggqp WHERE vjflnv='value';",59,1,4,0,0,0
SELECT * FROM hxemfersdv WHERE iqocrd='admin' OR 1=1;,53,2,5,0,1,1
"SELECT gcagqy, gzxmby FROM hexqqtnxok WHERE gcagqy='value';",59,1,4,0,0,0
SELECT * FROM icjhnumeex WHERE gjhqiv BETWEEN 100 AND 500;,58,2,1,0,1,0
DELETE FROM ooxoakjnlr WHERE rpzcfm=10 OR 1=1;,46,2,3,0,0,1
UPDATE wrblisfehe SET hrhktc='hacked' WHERE jpcyfz='admin';,59,1,7,0,0,1
"SELECT uknsmn, fgicis FROM xxqyatchrg WHERE uknsmn='value';",59,1,4,0,0,0
"SELECT zpezog, iuihjq FROM wjhyxzjrqx WHERE zpezog='value';",59,1,4,0,0,0
SELECT * FROM uoadpipygu WHERE whrbuh BETWEEN 100 AND 500;,58,2,1,0,1,0
UPDATE tzbyostyfn SET rzeuzf='hacked' WHERE dhvbrf='admin';,59,1,7,0,0,1
SELECT * FROM luhdkrndor WHERE zyvafs BETWEEN 100 AND 500;,58,3,1,0,1,0
"SELECT kvfury, AVG(zprpon) FROM waiqmmwbro GROUP BY kvfury;",59,1,3,0,0,0
SELECT * FROM vqlkxnvlds WHERE neqeir='admin' OR 1=1;,53,2,5,0,1,1
"SELECT obqabm, votufi FROM qpqfushryt WHERE obqabm='value';",59,1,4,0,0,0
"SELECT izrlor, AVG(ljmqzn) FROM ctfmgexhdg GROUP BY izrlor;",59,3,3,0,0,0
"SELECT ajiwki, leptzc FROM rklfgvbcmd WHERE ajiwki='value';",59,1,4,0,0,0
"SELECT ajtfjv, AVG(lqctpz) FROM vwwylcafox GROUP BY ajtfjv;",59,1,3,0,0,0
DROP TABLE txqyjwwzgx;,22,1,1,0,0,1
SELECT ygours FROM unyzqjyxcr WHERE xmbeyh LIKE 'test%';,56,1,3,0,0,0
DROP TABLE fvgybkeftg;,22,1,1,0,0,1
"SELECT kyyydg, xihghu FROM qxhptbzjsv WHERE kyyydg='value';",59,1,4,0,0,0
SELECT tfevat FROM ibfdykchcw WHERE ippzhd='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
"SELECT fhlzyz, uhapyd FROM nmlrihncgo WHERE fhlzyz='value';",59,1,4,0,0,0
"SELECT ovrtfv, wtykvt FROM fmjisjloxe WHERE ovrtfv='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
SELECT ibvgjq FROM wncibnhunf WHERE kgicrc='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
SELECT keurdf FROM upvqruseib WHERE cwtjab='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
"SELECT dapzbj, zkpwcr FROM cgnhkssdrf WHERE dapzbj='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
SELECT freghw FROM vpkydxyvqq WHERE fzefjl LIKE 'test%';,56,1,3,0,0,0
"SELECT jlspwq, AVG(fjdemh) FROM sabgoebazs GROUP BY jlspwq;",59,1,3,0,0,0
SELECT fqfgvu FROM jxgrgitszl WHERE jgxgmy='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
DROP TABLE yjbmdqixsi;,22,1,1,0,0,1
SELECT uudrli FROM wpspgqcrcg WHERE lshgfp LIKE 'test%';,56,1,3,0,0,0
SELECT tevkpp FROM krjntgqnxt WHERE xfnlgl='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
DROP TABLE chmrjkzaoi;,22,1,1,0,0,1
SELECT hgqdro FROM wmlvmldrei WHERE bhivjz LIKE 'test%';,56,1,3,0,0,0
"SELECT yukbjl, ybdywa FROM hdscruhaka WHERE yukbjl='value';",59,1,4,0,0,0
UPDATE amnoyqzzwn SET eeuvyo='hacked' WHERE uqvsqh='admin';,59,1,7,0,0,1
"SELECT skwrfx, AVG(ewsbqg) FROM lvokhxqoxe GROUP BY skwrfx;",59,1,3,0,0,0
UPDATE cuhlllruuz SET stghbq='hacked' WHERE skvunp='admin';,59,1,7,0,0,1
SELECT * FROM cqdceovlnn WHERE pdulyg BETWEEN 100 AND 500;,58,2,1,0,1,0
SELECT COUNT(*) FROM fbisjtezig WHERE jqjupy > 10;,50,1,3,0,0,0
UPDATE vpfarsgohd SET jgtoxr='hacked' WHERE xkqfhv='admin';,59,1,7,0,0,1
SELECT * FROM mybtiwxgns WHERE ulddhn BETWEEN 100 AND 500;,58,2,1,0,1,0
SELECT COUNT(*) FROM dqogkoqmjx WHERE ltubdf > 10;,50,1,3,0,0,0
SELECT cqcpql FROM dedjfsqpla WHERE cyiolg LIKE 'test%';,56,1,3,0,0,0
"SELECT jjyqbi, hdgzgp FROM fndnpmblgs WHERE jjyqbi='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
SELECT * FROM tsibkqfteh WHERE kykqkb BETWEEN 100 AND 500;,58,2,1,0,1,0
DROP TABLE ttxdaiqscm;,22,1,1,0,0,1
DELETE FROM xmnseubfji WHERE fugkbc=10 OR 1=1;,46,2,3,0,0,1
SELECT COUNT(*) FROM ybzirssbgp WHERE kycqbk > 10;,50,1,3,0,0,0
SELECT COUNT(*) FROM abgrdbggmt WHERE kxnasu > 10;,50,1,3,0,0,0
UPDATE uxlxwwacaq SET vejiqm='hacked' WHERE yqtnfi='admin';,59,1,7,0,0,1
DELETE FROM tqdylpnuid WHERE ihwiqa=10 OR 1=1;,46,2,3,1,0,1
"SELECT jtxgcv, bkiarh FROM rhbyjmsrij WHERE jtxgcv='value';",59,1,4,0,0,0
"SELECT qamdeg, acjthd FROM wplzlijysh WHERE qamdeg='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
"SELECT frhakh, gsehlf FROM ervgnqkkxz WHERE frhakh='value';",59,1,4,0,0,0
DELETE FROM vuktkyspta WHERE ribgww=10 OR 1=1;,46,2,3,0,0,1
DROP TABLE oycmsdhcea;,22,1,1,0,0,1
SELECT COUNT(*) FROM cjzanajfku WHERE wtkwhf > 10;,50,1,3,0,0,0
UPDATE zoytuzoqgu SET oxxzxh='hacked' WHERE djvkjl='admin';,59,1,7,0,0,1
DROP TABLE adxgzbvwud;,22,1,1,0,0,1
SELECT ajssng FROM crpjkwhdxz WHERE cdijtw LIKE 'test%';,56,1,3,1,0,0
DROP TABLE cpefjinngq;,22,1,1,0,0,1
UPDATE mdmhlvpbch SET stjnra='hacked' WHERE hgwpba='admin';,59,1,7,0,0,1
SELECT * FROM pfianhdrot WHERE ikcydp BETWEEN 100 AND 500;,58,2,1,0,1,0
"SELECT tjbqwz, AVG(arkmjm) FROM pgpqvtmvqu GROUP BY tjbqwz;",59,1,3,0,0,0
SELECT * FROM gusukqmzzn WHERE oqvirl='admin' OR 1=1;,53,2,5,0,1,1
"SELECT saiieg, juajty FROM cxlgtrkpww WHERE saiieg='value';",59,1,4,0,0,0
"SELECT yshrti, AVG(lamqkq) FROM zmvktgabbi GROUP BY yshrti;",59,1,3,0,0,0
"SELECT sestpo, AVG(bszaee) FROM soinhpodzb GROUP BY sestpo;",59,1,3,0,0,0
DELETE FROM krzrtzyzsu WHERE sjbbvd=10 OR 1=1;,46,2,3,0,0,1
"SELECT yoiiju, sykvhw FROM pttbqojhii WHERE yoiiju='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
SELECT COUNT(*) FROM zanwaqzrtu WHERE gglxnl > 10;,50,1,3,0,0,0
"SELECT dvhldg, vwjvqm FROM pivdyrfqeq WHERE dvhldg='value';",59,1,4,0,0,0
DELETE FROM qlarrassiu WHERE tkldbu=10 OR 1=1;,46,2,3,0,0,1
"SELECT ujshtt, AVG(pmzafr) FROM yoryrjnzsl GROUP BY ujshtt;",59,2,3,0,0,0
SELECT fnuwfb FROM kgtivnpxwt WHERE jslrpg='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
SELECT czxecq FROM zqcwggyqfy WHERE smfdon='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
SELECT etogpl FROM pmmkcqxeof WHERE vwvkbm LIKE 'test%';,56,1,3,0,0,0
DELETE FROM nmhygryobp WHERE hzvxaj=10 OR 1=1;,46,2,3,0,0,1
DROP TABLE ghggqrqfjg;,22,1,1,0,0,1
SELECT * FROM bxdjrzkpcm WHERE tzqqql BETWEEN 100 AND 500;,58,2,1,0,1,0
SELECT COUNT(*) FROM iwvrbztvus WHERE sbaxna > 10;,50,1,3,0,0,0
SELECT * FROM dqpwmwopyd WHERE tttvxd='admin' OR 1=1;,53,2,5,0,1,1
DELETE FROM piysyotihz WHERE esrvdu=10 OR 1=1;,46,2,3,0,0,1
"SELECT tiynzg, fgrqxz FROM temiyztskh WHERE tiynzg='value';",59,1,4,0,0,0
SELECT COUNT(*) FROM lhshqsihto WHERE ffytgx > 10;,50,1,3,0,0,0
"SELECT gykpcd, AVG(jwjbah) FROM ygrxhwxmjn GROUP BY gykpcd;",59,1,3,0,0,0
"SELECT baubtl, zkakox FROM uhzafshzmp WHERE baubtl='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
SELECT COUNT(*) FROM gbifgrtviu WHERE ahstuc > 10;,50,1,3,0,0,0
SELECT * FROM kzbjlaxzys WHERE mxttqi BETWEEN 100 AND 500;,58,2,1,0,1,0
"SELECT hryitg, qbukqp FROM zsenbuzdpq WHERE hryitg='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
DROP TABLE wditdqjjgn;,22,1,1,0,0,1
SELECT nkwaoe FROM txgcnhviij WHERE gdhtba='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
SELECT jbfipo FROM srusospshs WHERE wcpqtp LIKE 'test%';,56,1,3,0,0,0
"SELECT gjotye, AVG(fotmjn) FROM bhtoztmswb GROUP BY gjotye;",59,1,3,0,0,0
SELECT * FROM myhmbgilvz WHERE qstaim BETWEEN 100 AND 500;,58,2,1,0,1,0
DELETE FROM mkbixggfkp WHERE zadqws=10 OR 1=1;,46,2,3,0,0,1
SELECT * FROM uwzqlfeuia WHERE omofsh='admin' OR 1=1;,53,2,5,0,1,1
"SELECT rweqew, AVG(zukldp) FROM xlxvftewjw GROUP BY rweqew;",59,1,3,0,0,0
SELECT * FROM dkgornkdtd WHERE nlcfcw='admin' OR 1=1;,53,3,5,0,1,1
SELECT ataccl FROM snrdrsfhmi WHERE nzexqa='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
"SELECT bauser, AVG(fciujk) FROM mqdasqaaew GROUP BY bauser;",59,1,3,0,0,0
DELETE FROM kscsucgqjo WHERE xcdyyf=10 OR 1=1;,46,2,3,0,0,1
UPDATE yclllvfcwm SET cmzirh='hacked' WHERE poxbwl='admin';,59,1,7,0,0,1
SELECT eqynet FROM tchjevpcno WHERE guhnva LIKE 'test%';,56,1,3,0,0,0
"SELECT szyyfx, AVG(vfisyt) FROM jmoavefyqq GROUP BY szyyfx;",59,1,3,0,0,0
SELECT COUNT(*) FROM nckturwufv WHERE eaywnk > 10;,50,1,3,0,0,0
"SELECT vqiaqx, vtggkr FROM sxwxuwtafn WHERE vqiaqx='value';",59,1,4,0,0,0
"SELECT ncfkvj, kegecv FROM ubxtpjeavb WHERE ncfkvj='value';",59,1,4,0,0,0
SELECT dolctg FROM gadnanrlms WHERE lchdoh LIKE 'test%';,56,1,3,0,0,0
SELECT COUNT(*) FROM beweonmwky WHERE rhpuiv > 10;,50,1,3,0,0,0
SELECT * FROM amaqhoesug WHERE aulfgu BETWEEN 100 AND 500;,58,2,1,0,1,0
"SELECT yeyoef, kjfyce FROM zimgxvzafg WHERE yeyoef='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
SELECT COUNT(*) FROM olfhghouvu WHERE qccchv > 10;,50,1,3,0,0,0
SELECT * FROM ydtkrvebir WHERE rawmsk BETWEEN 100 AND 500;,58,2,1,0,1,0
SELECT * FROM mvivgpuuwv WHERE bxuznb='admin' OR 1=1;,53,2,5,0,1,1
SELECT twqddo FROM vuknjveewe WHERE nveeea LIKE 'test%';,56,1,3,0,0,0
SELECT COUNT(*) FROM wzixdrnfqp WHERE koiwnj > 10;,50,1,3,0,0,0
SELECT pwpulf FROM godfjjnmnp WHERE mjrtah LIKE 'test%';,56,1,3,0,0,0
SELECT cmpove FROM zbfxrgelan WHERE bjxwag LIKE 'test%';,56,1,3,0,0,0
SELECT txrazk FROM smjtghxszz WHERE xldcsl='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
"SELECT bhaxhy, AVG(ohzqvk) FROM xkqlhnezdl GROUP BY bhaxhy;",59,1,3,0,0,0
DELETE FROM pjhytwyvwc WHERE frzzwm=10 OR 1=1;,46,2,3,0,0,1
"SELECT kcisco, aicern FROM iwmvmjxlwx WHERE kcisco='value';",59,1,4,0,0,0
DROP TABLE ngaonyazto;,22,1,1,0,0,1
SELECT efekpr FROM ykhonurvhn WHERE qfizbr LIKE 'test%';,56,1,3,0,0,0
"SELECT hpawfb, uforty FROM btonuevlix WHERE hpawfb='' UNION SELECT username, password FROM users;",97,5,4,1,0,1
"SELECT xhfenr, dlnwgm FROM jklqdobxdc WHERE xhfenr='value';",59,1,4,0,0,0
SELECT awbufv FROM nqnroctkkj WHERE hzthpd LIKE 'test%';,56,1,3,0,0,0
SELECT * FROM rpdniwwupt WHERE rkjscv BETWEEN 100 AND 500;,58,2,1,0,1,0
DROP TABLE qntaohrwwk;,22,1,1,0,0,1
"SELECT cgabha, yevker FROM ntajpaaybv WHERE cgabha='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
"SELECT uihdgz, hegwel FROM lyxkwhedkm WHERE uihdgz='value';",59,1,4,0,0,0
UPDATE zbfrzjzvgk SET bnrogq='hacked' WHERE rahxuy='admin';,59,1,7,0,0,1
"SELECT dmuwgr, AVG(elrfkz) FROM umtcsgdtqf GROUP BY dmuwgr;",59,1,3,0,0,0
SELECT COUNT(*) FROM rlquznaxpc WHERE qgazdr > 10;,50,1,3,0,0,0
SELECT nefidg FROM smmntuanvg WHERE cgitvc LIKE 'test%';,56,1,3,1,0,0
DELETE FROM rkbizukodw WHERE crldkq=10 OR 1=1;,46,2,3,0,0,1
SELECT pmbbkv FROM nnhstskznu WHERE npvurp='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
UPDATE vrcqrotxzj SET aqsqso='hacked' WHERE kzhiyg='admin';,59,1,7,0,0,1
"SELECT mgjbhc, ryfyuy FROM vwuqbreuni WHERE mgjbhc='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
"SELECT acjwtp, rukewr FROM uushqzptrz WHERE acjwtp='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
"SELECT nboily, AVG(kepqdf) FROM tmgtfvmeoz GROUP BY nboily;",59,1,3,0,0,0
"SELECT fzqcim, adphpg FROM bultyolptt WHERE fzqcim='value';",59,1,4,0,0,0
SELECT * FROM pbytrljpak WHERE uvjukd='admin' OR 1=1;,53,2,5,0,1,1
SELECT * FROM oenirpcvtc WHERE imjtns BETWEEN 100 AND 500;,58,2,1,0,1,0
UPDATE rernevvlqy SET otqtvy='hacked' WHERE djjooq='admin';,59,1,7,0,0,1
UPDATE phqaaozskl SET glndvn='hacked' WHERE eekmjt='admin';,59,1,7,0,0,1
"SELECT qfmsxx, zckftn FROM zkehcaohjf WHERE qfmsxx='value';",59,1,4,0,0,0
SELECT * FROM xdopzeqqwz WHERE tvcsfl BETWEEN 100 AND 500;,58,2,1,0,1,0
SELECT cegrnv FROM qwsjzmgctv WHERE nvwbvn LIKE 'test%';,56,1,3,0,0,0
"SELECT gsrhsv, qtqtkc FROM ccotuzwlav WHERE gsrhsv='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
SELECT ohgytp FROM hlldzmtsht WHERE yxwnar LIKE 'test%';,56,1,3,0,0,0
DELETE FROM wqbwowtzue WHERE trgdxv=10 OR 1=1;,46,2,3,0,0,1
"SELECT tqrkph, xxvjer FROM qmnigrquda WHERE tqrkph='value';",59,1,4,0,0,0
SELECT yxzmrn FROM uooxzqwsff WHERE txirgp LIKE 'test%';,56,1,3,0,0,0
DELETE FROM tpvythedng WHERE ulrrqh=10 OR 1=1;,46,2,3,0,0,1
SELECT * FROM korhtbqrdc WHERE tyurgm='admin' OR 1=1;,53,3,5,0,1,1
DROP TABLE petlinwmdr;,22,1,1,0,0,1
SELECT hpwpyu FROM ityxcrxtap WHERE dgouct='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
UPDATE haauuysapo SET awxuyu='hacked' WHERE inffvs='admin';,59,1,7,0,0,1
DROP TABLE duduswvawe;,22,1,1,0,0,1
SELECT * FROM jyuujffedv WHERE bnrnoz='admin' OR 1=1;,53,2,5,0,1,1
"SELECT ewfauw, lioden FROM bkqvtafifl WHERE ewfauw='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
SELECT wodjms FROM avevzgmtiv WHERE uipugr LIKE 'test%';,56,1,3,0,0,0
SELECT COUNT(*) FROM qusrhmfsoq WHERE lagbus > 10;,50,1,3,0,0,0
"SELECT hujoev, AVG(zyjkhd) FROM iscfqlacgy GROUP BY hujoev;",59,1,3,0,0,0
UPDATE ejhritvzfc SET jdvbkx='hacked' WHERE oejpqo='admin';,59,1,7,0,0,1
SELECT COUNT(*) FROM aancilszng WHERE tkgkxl > 10;,50,1,3,0,0,0
UPDATE vcytbouzen SET zbkozh='hacked' WHERE cvvxlm='admin';,59,1,7,0,0,1
"SELECT neyery, AVG(ufhfnm) FROM vmyowxwbfl GROUP BY neyery;",59,1,3,0,0,0
SELECT * FROM vwvcwnjemt WHERE mldfoy BETWEEN 100 AND 500;,58,2,1,0,1,0
"SELECT mqrpvm, lozofc FROM ltoyihvelh WHERE mqrpvm='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
SELECT * FROM agmncjrbzk WHERE mkigfk BETWEEN 100 AND 500;,58,2,1,0,1,0
UPDATE dwxznieznd SET cnorou='hacked' WHERE rarnpq='admin';,59,2,7,0,0,1
"SELECT iuaihj, tyghlx FROM abyiqsiyvn WHERE iuaihj='value';",59,1,4,0,0,0
"SELECT tcdozc, AVG(lhlfdd) FROM jlixvwxcax GROUP BY tcdozc;",59,1,3,0,0,0
SELECT COUNT(*) FROM wsgjmsezfm WHERE vwvvdb > 10;,50,1,3,0,0,0
SELECT * FROM tyycpzmsii WHERE xdgqbi BETWEEN 100 AND 500;,58,2,1,0,1,0
DROP TABLE xgfxvpriqj;,22,1,1,0,0,1
SELECT * FROM xqnllanpca WHERE zrkyqa='admin' OR 1=1;,53,2,5,0,1,1
SELECT svoavg FROM wgwalklymk WHERE lczwok='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
"SELECT pawdmf, hduulo FROM emqvqlxccg WHERE pawdmf='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
DROP TABLE jthybdriux;,22,1,1,0,0,1
SELECT shrdew FROM ohbzuvxvep WHERE jemqdr='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
SELECT * FROM eaacggfnci WHERE varoxr='admin' OR 1=1;,53,2,5,0,1,1
SELECT * FROM ufuqkxqkoq WHERE gqrrfn='admin' OR 1=1;,53,2,5,0,1,1
SELECT oxtomm FROM qxszergtio WHERE ikdbjh='hacker@xyz.com' OR 'a'='a';,71,2,9,0,0,1
"SELECT uhcpkn, ewzfip FROM mopdtdmhfd WHERE uhcpkn='' UNION SELECT username, password FROM users;",97,4,4,1,0,1
"SELECT dlxgul, AVG(nxovzi) FROM exelnanbpj GROUP BY dlxgul;",59,1,3,0,0,0
DELETE FROM dzqelrhzwf WHERE gluksu=10 OR 1=1;,46,2,3,0,0,1
DROP TABLE vozhalwtnb;,22,1,1,0,0,1
SELECT COUNT(*) FROM wqdeisbxit WHERE hsodmh > 10;,50,1,3,0,0,0
DELETE FROM cdoykrdszb WHERE tphbnr=10 OR 1=1;,46,2,3,0,0,1
SELECT * FROM tjybtykowm WHERE mgbgdk BETWEEN 100 AND 500;,58,2,1,0,1,0
SELECT * FROM jckultfgna WHERE ggdqoh BETWEEN 100 AND 500;,58,2,1,0,1,0
