Query_ID,Query_String,Length,Special_Chars,Keyword_Count,Mutation_Count,Anomaly_Score,Label
4175,DELETE FROM logs WHERE timestamp < '2024-01-01';,56,1,5,0,0.0386,Safe
4176,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",101,1,3,3,0.2244,Safe
4177,DELETE FROM logs WHERE timestamp < '2024-01-01';,59,5,1,0,0.7823,Safe
4178,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",73,8,1,2,0.102,Safe
4179,SELECT * FROM users WHERE username='john_doe' AND password='1234';,143,4,2,2,0.6302,Safe
4180,DELETE FROM logs WHERE timestamp < '2024-01-01';,21,0,5,2,0.988,Safe
4181,UPDATE accounts SET balance=5000 WHERE account_id=202;,122,7,5,2,0.2291,Safe
4182,SELECT COUNT(*) FROM employees WHERE department='HR';,108,0,2,0,0.8492,Safe
4183,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",115,9,3,2,0.1576,Malicious
4184,UPDATE accounts SET balance=5000 WHERE account_id=202;,154,9,3,0,0.4485,Safe
4185,DELETE FROM logs WHERE timestamp < '2024-01-01';,191,4,3,2,0.9697,Safe
4186,UPDATE accounts SET balance=999999 WHERE account_id=202; --,194,9,5,3,0.8134,Malicious
4187,UPDATE accounts SET balance=5000 WHERE account_id=202;,106,10,4,1,0.6085,Safe
4188,DROP TABLE users; --,142,0,4,1,0.5014,Malicious
4189,DELETE FROM logs WHERE timestamp < '2024-01-01';,180,3,4,1,0.0428,Safe
4190,SELECT * FROM users WHERE username='john_doe' AND password='1234';,161,1,2,2,0.5682,Safe
4191,SELECT COUNT(*) FROM employees WHERE department='HR';,40,7,1,3,0.9413,Safe
4192,SELECT * FROM users WHERE username='' OR '1'='1'; --,162,6,2,2,0.749,Malicious
4193,SELECT COUNT(*) FROM employees WHERE department='HR';,176,1,4,2,0.5321,Safe
4194,SELECT * FROM users WHERE username='john_doe' AND password='1234';,135,8,3,2,0.7498,Safe
4195,UPDATE accounts SET balance=5000 WHERE account_id=202;,39,6,5,2,0.4161,Safe
4196,SELECT * FROM users WHERE username='' OR '1'='1'; --,144,0,5,1,0.8559,Malicious
4197,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",47,10,1,3,0.8186,Safe
4198,SELECT * FROM users WHERE username='john_doe' AND password='1234';,70,1,1,3,0.1445,Safe
4199,SELECT COUNT(*) FROM employees WHERE department='HR';,89,2,1,3,0.477,Safe
4200,SELECT COUNT(*) FROM employees WHERE department='HR';,49,8,5,0,0.9298,Safe
4201,SELECT * FROM users WHERE username='john_doe' AND password='1234';,186,5,3,1,0.3924,Safe
4202,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",21,1,2,3,0.9027,Safe
4203,UPDATE accounts SET balance=5000 WHERE account_id=202;,26,5,1,1,0.7354,Safe
4204,SELECT * FROM users WHERE username='john_doe' AND password='1234';,49,7,2,2,0.2373,Safe
4205,SELECT * FROM users WHERE username='' OR '1'='1'; --,86,5,4,2,0.6327,Malicious
4206,SELECT COUNT(*) FROM employees WHERE department='HR';,103,2,1,2,0.4184,Safe
4207,UPDATE accounts SET balance=5000 WHERE account_id=202;,20,7,4,1,0.4844,Safe
4208,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",176,4,3,3,0.3928,Safe
4209,UPDATE accounts SET balance=5000 WHERE account_id=202;,153,0,4,1,0.4507,Safe
4210,UPDATE accounts SET balance=5000 WHERE account_id=202;,177,4,1,3,0.3748,Safe
4211,DELETE FROM logs WHERE timestamp < '2024-01-01';,76,0,3,3,0.1159,Safe
4212,SELECT COUNT(*) FROM employees WHERE department='HR';,102,9,1,0,0.9235,Safe
4213,SELECT * FROM users WHERE username='john_doe' AND password='1234';,68,3,3,0,0.0177,Safe
4214,UPDATE accounts SET balance=999999 WHERE account_id=202; --,40,4,1,1,0.6035,Malicious
4215,SELECT * FROM users WHERE username='john_doe' AND password='1234';,180,4,5,1,0.7119,Safe
4216,UPDATE accounts SET balance=999999 WHERE account_id=202; --,197,5,2,3,0.0117,Malicious
4217,UPDATE accounts SET balance=5000 WHERE account_id=202;,79,4,4,0,0.218,Safe
4218,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",174,10,4,1,0.954,Safe
4219,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,129,1,4,3,0.9873,Malicious
4220,UPDATE accounts SET balance=999999 WHERE account_id=202; --,28,0,5,2,0.6305,Malicious
4221,SELECT * FROM users WHERE username='' OR '1'='1'; --,89,5,1,2,0.1911,Malicious
4222,SELECT * FROM users WHERE username='john_doe' AND password='1234';,79,2,2,3,0.4943,Safe
4223,UPDATE accounts SET balance=999999 WHERE account_id=202; --,113,5,3,0,0.0921,Malicious
4224,SELECT COUNT(*) FROM employees WHERE department='HR';,51,3,1,0,0.2302,Safe
4225,DELETE FROM logs WHERE timestamp < '2024-01-01';,195,0,1,2,0.2455,Safe
4226,DROP TABLE users; --,122,4,3,1,0.5786,Malicious
4227,UPDATE accounts SET balance=999999 WHERE account_id=202; --,183,9,4,0,0.4714,Malicious
4228,DELETE FROM logs WHERE timestamp < '2024-01-01';,181,7,3,2,0.6768,Safe
4229,SELECT * FROM users WHERE username='' OR '1'='1'; --,79,4,1,0,0.7584,Malicious
4230,UPDATE accounts SET balance=999999 WHERE account_id=202; --,111,3,4,2,0.7638,Malicious
4231,UPDATE accounts SET balance=5000 WHERE account_id=202;,103,6,3,0,0.6447,Safe
4232,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",179,3,4,2,0.7412,Safe
4233,UPDATE accounts SET balance=5000 WHERE account_id=202;,21,5,2,1,0.8387,Safe
4234,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",167,1,1,2,0.4295,Safe
4235,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,169,0,4,3,0.91,Malicious
4236,UPDATE accounts SET balance=5000 WHERE account_id=202;,159,5,1,0,0.4274,Safe
4237,SELECT COUNT(*) FROM employees WHERE department='HR';,63,8,5,0,0.1814,Safe
4238,DROP TABLE users; --,184,3,4,0,0.608,Malicious
4239,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,193,6,2,2,0.1716,Malicious
4240,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",52,2,2,3,0.5495,Malicious
4241,DROP TABLE users; --,78,4,4,3,0.8401,Malicious
4242,DROP TABLE users; --,160,4,4,1,0.7825,Malicious
4243,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",109,10,4,2,0.4921,Safe
4244,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,140,4,1,1,0.5116,Malicious
4245,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",37,0,2,2,0.5062,Safe
4246,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",34,8,1,3,0.4729,Malicious
4247,DROP TABLE users; --,141,1,3,2,0.7172,Malicious
4248,UPDATE accounts SET balance=5000 WHERE account_id=202;,147,2,3,0,0.1764,Safe
4249,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",134,9,5,3,0.6005,Safe
4250,UPDATE accounts SET balance=999999 WHERE account_id=202; --,33,7,3,1,0.5119,Malicious
4251,DROP TABLE users; --,137,9,5,3,0.8725,Malicious
4252,UPDATE accounts SET balance=5000 WHERE account_id=202;,24,8,2,3,0.7388,Safe
4253,UPDATE accounts SET balance=999999 WHERE account_id=202; --,26,8,4,0,0.4113,Malicious
4254,DELETE FROM logs WHERE timestamp < '2024-01-01';,186,5,5,0,0.5682,Safe
4255,SELECT COUNT(*) FROM employees WHERE department='HR';,168,5,5,3,0.4154,Safe
4256,DELETE FROM logs WHERE timestamp < '2024-01-01';,126,10,1,1,0.8717,Safe
4257,SELECT * FROM users WHERE username='john_doe' AND password='1234';,187,9,4,0,0.8279,Safe
4258,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",53,2,5,2,0.0462,Safe
4259,DROP TABLE users; --,68,10,4,1,0.1646,Malicious
4260,SELECT COUNT(*) FROM employees WHERE department='HR';,198,7,5,1,0.2937,Safe
4261,UPDATE accounts SET balance=5000 WHERE account_id=202;,77,9,4,0,0.868,Safe
4262,SELECT * FROM users WHERE username='' OR '1'='1'; --,138,7,3,2,0.9876,Malicious
4263,UPDATE accounts SET balance=5000 WHERE account_id=202;,84,10,2,2,0.4573,Safe
4264,SELECT * FROM users WHERE username='' OR '1'='1'; --,46,5,4,2,0.7415,Malicious
4265,DELETE FROM logs WHERE timestamp < '2024-01-01';,195,5,4,1,0.6573,Safe
4266,DELETE FROM logs WHERE timestamp < '2024-01-01';,184,6,4,1,0.4987,Safe
4267,SELECT * FROM users WHERE username='' OR '1'='1'; --,181,9,5,3,0.4576,Malicious
4268,DELETE FROM logs WHERE timestamp < '2024-01-01';,139,7,4,3,0.5617,Safe
4269,SELECT * FROM users WHERE username='john_doe' AND password='1234';,50,7,4,0,0.8788,Safe
4270,DELETE FROM logs WHERE timestamp < '2024-01-01';,90,7,4,2,0.5973,Safe
4271,DELETE FROM logs WHERE timestamp < '2024-01-01';,85,2,2,2,0.8625,Safe
4272,SELECT * FROM users WHERE username='' OR '1'='1'; --,186,0,3,0,0.1432,Malicious
4273,SELECT COUNT(*) FROM employees WHERE department='HR';,96,9,1,1,0.9216,Safe
4274,SELECT * FROM users WHERE username='' OR '1'='1'; --,200,3,3,1,0.6271,Malicious
4275,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,84,3,5,0,0.1451,Malicious
4276,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",71,3,1,0,0.925,Safe
4277,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",196,1,2,2,0.7518,Malicious
4278,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",55,3,1,2,0.3242,Safe
4279,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,178,1,5,2,0.4523,Malicious
4280,DROP TABLE users; --,177,7,2,0,0.1813,Malicious
4281,SELECT * FROM users WHERE username='' OR '1'='1'; --,149,8,2,1,0.0771,Malicious
4282,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",23,10,1,1,0.3941,Safe
4283,UPDATE accounts SET balance=5000 WHERE account_id=202;,95,2,1,3,0.4062,Safe
4284,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",191,4,3,2,0.0612,Safe
4285,DROP TABLE users; --,170,4,4,2,0.8052,Malicious
4286,UPDATE accounts SET balance=999999 WHERE account_id=202; --,177,3,2,3,0.2588,Malicious
4287,SELECT * FROM users WHERE username='' OR '1'='1'; --,75,9,4,2,0.5666,Malicious
4288,SELECT * FROM users WHERE username='john_doe' AND password='1234';,38,7,5,0,0.5627,Safe
4289,DROP TABLE users; --,95,1,1,3,0.5693,Malicious
4290,DROP TABLE users; --,89,2,2,0,0.9058,Malicious
4291,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",130,0,4,3,0.4847,Safe
4292,DROP TABLE users; --,118,1,1,2,0.427,Malicious
4293,SELECT * FROM users WHERE username='john_doe' AND password='1234';,174,7,5,2,0.8024,Safe
4294,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,101,6,4,2,0.7095,Malicious
4295,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",68,5,2,0,0.294,Malicious
4296,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,122,0,1,3,0.4443,Malicious
4297,UPDATE accounts SET balance=5000 WHERE account_id=202;,30,9,2,2,0.3165,Safe
4298,UPDATE accounts SET balance=5000 WHERE account_id=202;,32,5,3,2,0.1704,Safe
4299,SELECT COUNT(*) FROM employees WHERE department='HR';,106,3,4,2,0.2537,Safe
4300,SELECT * FROM users WHERE username='john_doe' AND password='1234';,35,0,2,1,0.4069,Safe
4301,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",56,10,4,3,0.9971,Safe
4302,UPDATE accounts SET balance=999999 WHERE account_id=202; --,42,7,4,3,0.8857,Malicious
4303,SELECT COUNT(*) FROM employees WHERE department='HR';,46,5,1,3,0.7065,Safe
4304,UPDATE accounts SET balance=999999 WHERE account_id=202; --,61,7,3,3,0.8258,Malicious
4305,SELECT COUNT(*) FROM employees WHERE department='HR';,186,6,5,3,0.0059,Safe
4306,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",171,7,4,2,0.5593,Malicious
4307,SELECT * FROM users WHERE username='john_doe' AND password='1234';,68,6,2,1,0.8387,Safe
4308,SELECT * FROM users WHERE username='john_doe' AND password='1234';,176,7,2,1,0.2192,Safe
4309,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",154,5,4,0,0.333,Safe
4310,UPDATE accounts SET balance=999999 WHERE account_id=202; --,42,9,2,2,0.7823,Malicious
4311,UPDATE accounts SET balance=999999 WHERE account_id=202; --,128,1,1,1,0.32,Malicious
4312,DROP TABLE users; --,133,7,2,2,0.7718,Malicious
4313,SELECT COUNT(*) FROM employees WHERE department='HR';,144,5,3,1,0.553,Safe
4314,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",178,4,4,0,0.0076,Safe
4315,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,88,5,3,2,0.7164,Malicious
4316,UPDATE accounts SET balance=5000 WHERE account_id=202;,136,5,2,0,0.2853,Safe
4317,SELECT * FROM users WHERE username='' OR '1'='1'; --,200,10,3,0,0.6642,Malicious
4318,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",23,7,3,1,0.14,Safe
4319,SELECT * FROM users WHERE username='john_doe' AND password='1234';,41,6,4,0,0.5653,Safe
4320,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,42,5,4,0,0.6228,Malicious
4321,UPDATE accounts SET balance=5000 WHERE account_id=202;,136,10,4,1,0.5721,Safe
4322,DELETE FROM logs WHERE timestamp < '2024-01-01';,55,7,1,3,0.1556,Safe
4323,DROP TABLE users; --,120,4,3,3,0.4929,Malicious
4324,SELECT COUNT(*) FROM employees WHERE department='HR';,113,7,5,2,0.0492,Safe
4325,SELECT * FROM users WHERE username='john_doe' AND password='1234';,25,4,2,3,0.3575,Safe
4326,UPDATE accounts SET balance=5000 WHERE account_id=202;,44,0,2,2,0.4482,Safe
4327,UPDATE accounts SET balance=999999 WHERE account_id=202; --,180,10,1,1,0.3124,Malicious
4328,SELECT * FROM users WHERE username='' OR '1'='1'; --,173,10,5,3,0.488,Malicious
4329,SELECT COUNT(*) FROM employees WHERE department='HR';,94,9,5,3,0.0413,Safe
4330,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",78,0,4,0,0.8373,Safe
4331,UPDATE accounts SET balance=999999 WHERE account_id=202; --,92,10,3,2,0.3101,Malicious
4332,DROP TABLE users; --,58,5,1,2,0.4355,Malicious
4333,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,162,0,4,0,0.3289,Malicious
4334,DELETE FROM logs WHERE timestamp < '2024-01-01';,148,0,1,2,0.4424,Safe
4335,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,35,5,5,2,0.7564,Malicious
4336,SELECT COUNT(*) FROM employees WHERE department='HR';,118,8,5,0,0.5442,Safe
4337,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,71,0,1,1,0.5219,Malicious
4338,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",182,3,1,2,0.2461,Safe
4339,SELECT COUNT(*) FROM employees WHERE department='HR';,137,9,4,2,0.2578,Safe
4340,DROP TABLE users; --,170,4,1,2,0.1439,Malicious
4341,DROP TABLE users; --,77,7,5,2,0.6562,Malicious
4342,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",76,5,3,0,0.3261,Safe
4343,SELECT * FROM users WHERE username='' OR '1'='1'; --,94,10,2,3,0.6135,Malicious
4344,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",158,5,1,3,0.1615,Safe
4345,UPDATE accounts SET balance=999999 WHERE account_id=202; --,121,4,3,2,0.7059,Malicious
4346,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,97,6,4,2,0.1788,Malicious
4347,UPDATE accounts SET balance=5000 WHERE account_id=202;,46,10,2,0,0.7348,Safe
4348,DELETE FROM logs WHERE timestamp < '2024-01-01';,141,5,1,1,0.5907,Safe
4349,SELECT * FROM users WHERE username='john_doe' AND password='1234';,46,7,5,2,0.4483,Safe
4350,SELECT * FROM users WHERE username='john_doe' AND password='1234';,37,0,3,0,0.1843,Safe
4351,SELECT * FROM users WHERE username='john_doe' AND password='1234';,113,10,2,3,0.029,Safe
4352,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",41,5,5,3,0.6755,Malicious
4353,SELECT * FROM users WHERE username='' OR '1'='1'; --,174,5,3,1,0.7056,Malicious
4354,UPDATE accounts SET balance=5000 WHERE account_id=202;,40,10,3,2,0.1298,Safe
4355,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",69,4,1,1,0.2761,Safe
4356,SELECT * FROM users WHERE username='john_doe' AND password='1234';,50,2,1,3,0.68,Safe
4357,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",140,9,5,2,0.5283,Malicious
4358,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",52,2,5,3,0.1839,Safe
4359,SELECT * FROM users WHERE username='john_doe' AND password='1234';,136,9,1,3,0.3133,Safe
4360,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",27,10,5,2,0.4968,Safe
4361,SELECT * FROM users WHERE username='' OR '1'='1'; --,72,8,2,0,0.8052,Malicious
4362,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,28,3,4,0,0.3334,Malicious
4363,SELECT COUNT(*) FROM employees WHERE department='HR';,97,8,3,1,0.8343,Safe
4364,UPDATE accounts SET balance=5000 WHERE account_id=202;,87,10,1,3,0.804,Safe
4365,SELECT COUNT(*) FROM employees WHERE department='HR';,50,3,4,3,0.1311,Safe
4366,UPDATE accounts SET balance=999999 WHERE account_id=202; --,85,10,4,0,0.1598,Malicious
4367,SELECT COUNT(*) FROM employees WHERE department='HR';,126,9,3,1,0.4027,Safe
4368,SELECT * FROM users WHERE username='john_doe' AND password='1234';,42,9,4,2,0.4453,Safe
4369,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,174,10,1,0,0.5411,Malicious
4370,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",126,4,3,1,0.8085,Safe
4371,SELECT * FROM users WHERE username='john_doe' AND password='1234';,57,1,3,1,0.4207,Safe
4372,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2); DELETE FROM orders; --",43,4,4,2,0.0852,Malicious
4373,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,200,1,1,3,0.1325,Malicious
4374,SELECT COUNT(*) FROM employees WHERE department='HR';,25,6,3,0,0.739,Safe
4375,DROP TABLE users; --,110,9,3,0,0.7549,Malicious
4376,UPDATE accounts SET balance=5000 WHERE account_id=202;,79,10,4,0,0.223,Safe
4377,DROP TABLE users; --,28,8,3,0,0.7524,Malicious
4378,UPDATE accounts SET balance=999999 WHERE account_id=202; --,62,0,5,3,0.3609,Malicious
4379,SELECT * FROM users WHERE username='john_doe' AND password='1234';,69,9,5,0,0.7179,Safe
4380,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,136,10,5,1,0.156,Malicious
4381,UPDATE accounts SET balance=999999 WHERE account_id=202; --,89,2,1,2,0.986,Malicious
4382,UPDATE accounts SET balance=5000 WHERE account_id=202;,90,10,2,2,0.9998,Safe
4383,SELECT * FROM users WHERE username='john_doe' AND password='1234';,27,7,3,0,0.6013,Safe
4384,SELECT * FROM users WHERE username='' OR '1'='1'; --,123,0,1,0,0.2193,Malicious
4385,DELETE FROM logs WHERE timestamp < '2024-01-01';,132,3,5,2,0.115,Safe
4386,DROP TABLE users; --,166,2,1,1,0.2983,Malicious
4387,SELECT COUNT(*) FROM employees WHERE department='HR';,101,5,4,0,0.9232,Safe
4388,SELECT COUNT(*) FROM employees WHERE department='HR';,44,0,3,1,0.8676,Safe
4389,SELECT COUNT(*) FROM employees WHERE department='HR';,121,1,1,1,0.3162,Safe
4390,UPDATE accounts SET balance=5000 WHERE account_id=202;,110,10,4,2,0.3364,Safe
4391,DROP TABLE users; --,97,1,3,2,0.922,Malicious
4392,DROP TABLE users; --,37,5,5,1,0.0746,Malicious
4393,SELECT * FROM users WHERE username='' OR '1'='1'; --,178,8,5,1,0.5557,Malicious
4394,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",78,9,2,1,0.9031,Safe
4395,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",72,4,1,3,0.8383,Safe
4396,SELECT * FROM users WHERE username='john_doe' AND password='1234';,200,3,1,2,0.3725,Safe
4397,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",131,6,5,1,0.3458,Safe
4398,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,161,5,5,3,0.4148,Malicious
4399,UPDATE accounts SET balance=999999 WHERE account_id=202; --,109,2,4,1,0.8679,Malicious
4400,"INSERT INTO orders (customer_id, product_id, quantity) VALUES (101, 5, 2);",193,7,1,0,0.5404,Safe
4401,SELECT * FROM admin WHERE username='admin' AND password='' OR '1'='1'; --,192,9,1,2,0.0585,Malicious
